ticker,timestamp,time_bucket,signal_type,entry,stop,risk,atr,volume_ratio,confidence,outcome,peak_r,actual_r,peak_price,bars_to_peak,time_to_peak_min,bars_to_exit,stopped_out
COIN,2026-01-21 15:07:00,CLOSE (15:00-16:00),BUY,230.09,229.11,0.97,0.65,2.15,80,REVERSAL,0.52,0.26,230.6,1,1,1,False
COIN,2026-01-21 15:18:00,CLOSE (15:00-16:00),BUY,231.01,230.02,1.0,0.66,2.19,75,STOP_OUT,0.07,-1.0,231.08,0,0,0,True
COIN,2026-01-21 15:28:00,CLOSE (15:00-16:00),SELL,228.29,229.19,0.9,0.6,2.89,85,STOP_OUT,0.5,-1.0,227.84,0,0,0,True
COIN,2026-01-22 10:01:00,MORNING (9:45-10:30),SELL,229.1,229.22,0.12,0.08,4.61,100,REVERSAL,0.75,0.38,229.01,0,0,0,False
COIN,2026-01-22 10:02:00,MORNING (9:45-10:30),SELL,229.07,229.19,0.12,0.08,3.19,90,REVERSAL,0.58,0.29,229.0,0,0,0,False
COIN,2026-01-22 10:03:00,MORNING (9:45-10:30),SELL,229.0,229.12,0.12,0.08,2.38,80,REVERSAL,1.58,0.79,228.81,7,7,7,False
COIN,2026-01-22 10:40:00,MIDDAY (10:30-15:00),SELL,228.65,228.75,0.1,0.07,4.83,100,STOP_OUT,0.0,-1.0,228.65,0,0,0,True
COIN,2026-01-22 11:08:00,MIDDAY (10:30-15:00),BUY,229.0,228.81,0.19,0.13,7.34,100,REVERSAL,1.79,0.89,229.34,1,1,1,False
COIN,2026-01-22 11:10:00,MIDDAY (10:30-15:00),BUY,229.24,229.04,0.19,0.13,2.24,73,STOP_OUT,0.0,-1.0,229.24,0,0,0,True
COIN,2026-01-22 11:41:00,MIDDAY (10:30-15:00),SELL,228.5,228.66,0.16,0.11,7.23,100,STOP_OUT,0.31,-1.0,228.45,1,1,1,True
COIN,2026-01-22 12:31:00,MIDDAY (10:30-15:00),BUY,228.56,228.44,0.12,0.08,3.48,100,REVERSAL,1.25,0.62,228.71,1,1,1,False
COIN,2026-01-22 12:33:00,MIDDAY (10:30-15:00),BUY,228.66,228.54,0.12,0.08,4.23,97,STOP_OUT,0.0,-1.0,228.66,0,0,0,True
COIN,2026-01-22 12:56:00,MIDDAY (10:30-15:00),BUY,228.77,228.67,0.1,0.07,2.7,85,STOP_OUT,0.8,-1.0,228.85,1,1,1,True
COIN,2026-01-22 13:00:00,MIDDAY (10:30-15:00),SELL,227.4,227.73,0.33,0.22,112.98,95,STOP_OUT,0.0,-1.0,227.4,0,0,0,True
COIN,2026-01-22 13:37:00,MIDDAY (10:30-15:00),SELL,228.35,228.76,0.41,0.27,8.36,95,STOP_OUT,0.0,-1.0,228.35,0,0,0,True
COIN,2026-01-22 13:40:00,MIDDAY (10:30-15:00),SELL,228.14,228.65,0.51,0.34,2.06,75,REVERSAL,0.84,0.42,227.71,1,1,1,False
COIN,2026-01-22 13:57:00,MIDDAY (10:30-15:00),BUY,228.83,228.37,0.46,0.31,2.8,85,REVERSAL,6.02,3.01,231.6,0,0,0,False
COIN,2026-01-22 14:30:00,MIDDAY (10:30-15:00),BUY,230.09,229.18,0.91,0.61,117.18,97,STOP_OUT,0.33,-1.0,230.39,0,0,0,True
COIN,2026-01-22 14:45:00,MIDDAY (10:30-15:00),SELL,225.84,227.39,1.54,1.03,2.04,80,STOP_OUT,0.15,-1.0,225.6,4,4,4,True
COIN,2026-01-22 15:05:00,CLOSE (15:00-16:00),SELL,225.14,226.17,1.03,0.69,2.49,75,REVERSAL,0.64,0.32,224.48,18,18,18,False
COIN,2026-01-22 15:43:00,CLOSE (15:00-16:00),BUY,226.02,225.49,0.53,0.36,3.29,97,REVERSAL,0.62,0.31,226.35,0,0,0,False
COIN,2026-01-23 10:49:00,MIDDAY (10:30-15:00),SELL,222.61,222.82,0.21,0.14,11.67,100,STOP_OUT,0.0,-1.0,222.61,0,0,0,True
COIN,2026-01-23 11:03:00,MIDDAY (10:30-15:00),BUY,223.47,223.12,0.35,0.23,8.09,97,REVERSAL,0.77,0.39,223.74,2,2,2,False
COIN,2026-01-23 11:32:00,MIDDAY (10:30-15:00),BUY,223.69,223.6,0.09,0.06,10.59,100,STOP_OUT,0.0,-1.0,223.69,0,0,0,True
COIN,2026-01-23 11:46:00,MIDDAY (10:30-15:00),SELL,223.41,223.55,0.14,0.1,5.7,95,REVERSAL,2.21,1.11,223.1,9,9,9,False
COIN,2026-01-23 11:57:00,MIDDAY (10:30-15:00),SELL,223.17,223.29,0.12,0.08,10.48,97,REVERSAL,0.58,0.29,223.1,0,0,0,False
COIN,2026-01-23 11:59:00,MIDDAY (10:30-15:00),SELL,223.0,223.14,0.14,0.09,5.63,90,STOP_OUT,0.0,-1.0,223.0,0,0,0,True
COIN,2026-01-23 13:17:00,MIDDAY (10:30-15:00),BUY,223.3,223.07,0.23,0.16,2.48,75,REVERSAL,0.65,0.33,223.45,1,1,2,False
COIN,2026-01-23 14:11:00,MIDDAY (10:30-15:00),BUY,223.39,223.05,0.34,0.23,4.2,100,STOP_OUT,0.0,-1.0,223.39,0,0,0,True
COIN,2026-01-23 14:30:00,MIDDAY (10:30-15:00),SELL,220.1,220.98,0.88,0.59,167.22,100,REVERSAL,1.78,0.89,218.53,0,0,0,False
COIN,2026-01-23 14:31:00,MIDDAY (10:30-15:00),SELL,219.2,220.25,1.05,0.7,2.25,75,REVERSAL,0.83,0.41,218.33,0,0,0,False
COIN,2026-01-23 14:33:00,MIDDAY (10:30-15:00),SELL,218.0,219.21,1.21,0.81,2.19,73,REVERSAL,0.62,0.31,217.25,3,3,3,False
COIN,2026-01-26 09:44:00,OPEN (9:30-9:45),SELL,211.78,212.71,0.93,0.62,46.19,100,EOD_EXIT,0.32,0.32,211.49,6,6,119,False
COIN,2026-01-26 10:09:00,MORNING (9:45-10:30),SELL,211.76,212.01,0.25,0.17,2.45,73,STOP_OUT,0.0,-1.0,211.76,0,0,0,True
COIN,2026-01-26 10:35:00,MIDDAY (10:30-15:00),BUY,212.19,211.87,0.32,0.22,5.04,90,STOP_OUT,0.5,-1.0,212.35,5,5,5,True
COIN,2026-01-26 11:26:00,MIDDAY (10:30-15:00),SELL,211.98,212.09,0.11,0.07,6.58,100,REVERSAL,1.18,0.59,211.85,4,4,4,False
COIN,2026-01-26 11:31:00,MIDDAY (10:30-15:00),SELL,211.86,211.97,0.11,0.08,2.17,80,STOP_OUT,0.0,-1.0,211.86,0,0,0,True
COIN,2026-01-26 11:53:00,MIDDAY (10:30-15:00),BUY,212.19,212.08,0.11,0.07,9.38,100,STOP_OUT,0.0,-1.0,212.19,0,0,0,True
COIN,2026-01-26 12:01:00,MIDDAY (10:30-15:00),BUY,212.54,212.33,0.21,0.14,13.09,95,REVERSAL,0.76,0.38,212.7,0,0,0,False
COIN,2026-01-26 12:14:00,MIDDAY (10:30-15:00),BUY,212.88,212.66,0.22,0.15,2.67,87,STOP_OUT,0.18,-1.0,212.92,3,3,3,True
COIN,2026-01-26 12:40:00,MIDDAY (10:30-15:00),SELL,212.5,212.64,0.14,0.1,6.8,95,REVERSAL,1.79,0.89,212.25,0,0,0,False
COIN,2026-01-26 12:41:00,MIDDAY (10:30-15:00),SELL,212.25,212.43,0.18,0.12,7.63,100,STOP_OUT,0.0,-1.0,212.25,0,0,0,True
COIN,2026-01-26 13:20:00,MIDDAY (10:30-15:00),BUY,213.25,212.94,0.31,0.2,8.1,100,REVERSAL,0.71,0.35,213.47,2,2,2,False
COIN,2026-01-26 14:09:00,MIDDAY (10:30-15:00),BUY,214.73,214.24,0.49,0.33,9.79,93,REVERSAL,0.61,0.31,215.03,0,0,0,False
COIN,2026-01-27 09:59:00,MORNING (9:45-10:30),SELL,215.09,215.23,0.14,0.09,6.82,100,STOP_OUT,0.0,-1.0,215.09,0,0,0,True
COIN,2026-01-27 10:22:00,MORNING (9:45-10:30),BUY,215.51,215.37,0.14,0.09,4.08,97,REVERSAL,2.64,1.32,215.88,3,3,3,False
COIN,2026-01-27 10:27:00,MORNING (9:45-10:30),BUY,215.6,215.47,0.13,0.09,5.7,90,STOP_OUT,0.0,-1.0,215.6,0,0,0,True
COIN,2026-01-27 10:59:00,MIDDAY (10:30-15:00),SELL,215.05,215.24,0.19,0.13,3.96,100,REVERSAL,0.84,0.42,214.89,4,4,4,False
COIN,2026-01-27 11:03:00,MIDDAY (10:30-15:00),SELL,215.0,215.15,0.15,0.1,4.22,100,REVERSAL,0.73,0.37,214.89,0,0,0,False
COIN,2026-01-27 11:04:00,MIDDAY (10:30-15:00),SELL,214.89,215.05,0.16,0.11,4.77,100,STOP_OUT,0.0,-1.0,214.89,0,0,0,True
COIN,2026-01-27 12:00:00,MIDDAY (10:30-15:00),SELL,214.89,215.13,0.24,0.16,8.75,90,REVERSAL,1.12,0.56,214.62,1,1,1,False
COIN,2026-01-27 12:08:00,MIDDAY (10:30-15:00),SELL,214.42,214.7,0.28,0.19,4.53,100,STOP_OUT,0.0,-1.0,214.42,0,0,0,True
COIN,2026-01-27 12:24:00,MIDDAY (10:30-15:00),BUY,214.88,214.66,0.22,0.15,3.0,85,STOP_OUT,0.09,-1.0,214.9,3,3,3,True
COIN,2026-01-27 13:48:00,MIDDAY (10:30-15:00),SELL,213.91,214.13,0.22,0.15,4.56,100,REVERSAL,0.73,0.36,213.75,2,2,2,False
COIN,2026-01-27 13:51:00,MIDDAY (10:30-15:00),SELL,213.76,214.01,0.25,0.17,3.98,90,STOP_OUT,0.32,-1.0,213.68,0,0,0,True
COIN,2026-01-27 14:30:00,MIDDAY (10:30-15:00),SELL,212.48,213.34,0.86,0.58,150.07,100,STOP_OUT,0.0,-1.0,212.48,0,0,0,True
COIN,2026-01-27 14:32:00,MIDDAY (10:30-15:00),SELL,211.8,212.88,1.08,0.72,3.27,100,REVERSAL,1.17,0.59,210.54,4,4,4,False
COIN,2026-01-27 14:38:00,MIDDAY (10:30-15:00),SELL,209.47,210.82,1.35,0.9,3.47,100,REVERSAL,0.81,0.4,208.38,4,4,4,False
COIN,2026-01-27 15:24:00,CLOSE (15:00-16:00),SELL,208.94,209.54,0.6,0.4,3.14,100,REVERSAL,0.52,0.26,208.63,2,2,2,False
COIN,2026-01-28 09:50:00,MORNING (9:45-10:30),BUY,212.6,212.43,0.17,0.11,3.35,100,REVERSAL,0.88,0.44,212.75,0,0,1,False
COIN,2026-01-28 10:00:00,MORNING (9:45-10:30),BUY,212.8,212.64,0.16,0.1,4.82,90,REVERSAL,0.94,0.47,212.95,8,8,8,False
COIN,2026-01-28 10:09:00,MORNING (9:45-10:30),BUY,212.95,212.82,0.13,0.09,7.81,100,STOP_OUT,0.0,-1.0,212.95,0,0,0,True
COIN,2026-01-28 10:15:00,MORNING (9:45-10:30),BUY,213.0,212.83,0.17,0.11,24.02,93,REVERSAL,0.53,0.26,213.09,1,1,1,False
COIN,2026-01-28 11:03:00,MIDDAY (10:30-15:00),SELL,212.88,212.98,0.1,0.07,4.83,100,STOP_OUT,0.3,-1.0,212.85,0,0,0,True
COIN,2026-01-28 11:05:00,MIDDAY (10:30-15:00),SELL,212.8,212.91,0.11,0.07,7.2,100,REVERSAL,0.73,0.36,212.72,0,0,0,False
COIN,2026-01-28 11:07:00,MIDDAY (10:30-15:00),SELL,212.69,212.82,0.13,0.09,3.73,90,REVERSAL,0.54,0.27,212.62,4,4,4,False
COIN,2026-01-28 11:21:00,MIDDAY (10:30-15:00),SELL,212.61,212.74,0.13,0.09,3.48,100,STOP_OUT,0.0,-1.0,212.61,0,0,0,True
COIN,2026-01-28 11:44:00,MIDDAY (10:30-15:00),BUY,213.09,212.93,0.16,0.1,3.59,100,REVERSAL,0.69,0.34,213.2,12,12,12,False
COIN,2026-01-28 11:58:00,MIDDAY (10:30-15:00),BUY,213.23,213.08,0.15,0.1,7.6,100,STOP_OUT,0.47,-1.0,213.3,0,0,0,True
COIN,2026-01-28 12:13:00,MIDDAY (10:30-15:00),SELL,212.74,213.0,0.26,0.18,3.84,100,REVERSAL,1.08,0.54,212.46,5,5,5,False
COIN,2026-01-28 12:19:00,MIDDAY (10:30-15:00),SELL,212.51,212.76,0.25,0.16,2.65,87,STOP_OUT,0.0,-1.0,212.51,0,0,0,True
COIN,2026-01-28 14:14:00,MIDDAY (10:30-15:00),SELL,213.0,213.28,0.28,0.19,4.59,93,REVERSAL,1.43,0.71,212.6,1,1,1,False
COIN,2026-01-28 14:27:00,MIDDAY (10:30-15:00),BUY,213.57,212.89,0.68,0.46,4.79,100,STOP_OUT,0.0,-1.0,213.57,0,0,0,True
COIN,2026-01-28 14:34:00,MIDDAY (10:30-15:00),BUY,214.09,212.72,1.38,0.92,2.42,80,STOP_OUT,0.0,-1.0,214.09,0,0,0,True
COIN,2026-01-29 09:48:00,MORNING (9:45-10:30),SELL,207.8,207.97,0.17,0.11,2.84,90,REVERSAL,3.65,1.82,207.18,14,14,18,False
COIN,2026-01-29 09:56:00,MORNING (9:45-10:30),SELL,207.51,207.67,0.16,0.11,4.6,90,REVERSAL,0.69,0.34,207.4,1,1,1,False
COIN,2026-01-29 10:01:00,MORNING (9:45-10:30),SELL,207.25,207.39,0.14,0.1,3.89,100,STOP_OUT,0.0,-1.0,207.25,0,0,0,True
COIN,2026-01-29 10:43:00,MIDDAY (10:30-15:00),SELL,207.67,207.8,0.13,0.09,4.9,90,STOP_OUT,0.38,-1.0,207.62,3,3,3,True
COIN,2026-01-29 11:03:00,MIDDAY (10:30-15:00),SELL,207.36,207.58,0.22,0.15,84.63,97,STOP_OUT,0.0,-1.0,207.36,0,0,0,True
COIN,2026-01-29 11:40:00,MIDDAY (10:30-15:00),BUY,207.88,207.67,0.21,0.14,64.31,100,STOP_OUT,0.19,-1.0,207.92,1,1,1,True
COIN,2026-01-29 12:19:00,MIDDAY (10:30-15:00),BUY,208.04,207.84,0.2,0.13,2.85,85,STOP_OUT,0.0,-1.0,208.04,0,0,0,True
COIN,2026-01-29 13:48:00,MIDDAY (10:30-15:00),SELL,207.92,208.22,0.3,0.2,6.84,100,REVERSAL,0.87,0.43,207.66,1,1,1,False
COIN,2026-01-29 13:50:00,MIDDAY (10:30-15:00),SELL,207.9,208.21,0.31,0.2,15.68,90,REVERSAL,0.77,0.39,207.66,2,2,2,False
COIN,2026-01-29 14:19:00,MIDDAY (10:30-15:00),SELL,207.0,207.56,0.56,0.37,15.16,97,STOP_OUT,0.0,-1.0,207.0,0,0,0,True
COIN,2026-01-29 14:27:00,MIDDAY (10:30-15:00),SELL,206.51,207.14,0.63,0.42,20.39,95,STOP_OUT,0.0,-1.0,206.51,0,0,0,True
COIN,2026-01-29 14:30:00,MIDDAY (10:30-15:00),SELL,205.81,206.68,0.87,0.58,37.27,97,REVERSAL,1.31,0.66,204.67,0,0,0,False
COIN,2026-01-29 14:31:00,MIDDAY (10:30-15:00),SELL,204.98,205.94,0.96,0.64,2.95,87,REVERSAL,0.82,0.41,204.19,0,0,0,False
COIN,2026-01-29 15:02:00,CLOSE (15:00-16:00),SELL,200.01,200.98,0.97,0.65,2.64,83,REVERSAL,0.57,0.28,199.46,2,2,2,False
COIN,2026-01-29 15:12:00,CLOSE (15:00-16:00),SELL,198.74,199.71,0.97,0.65,2.35,80,REVERSAL,0.55,0.27,198.21,0,0,0,False
COIN,2026-01-29 15:31:00,CLOSE (15:00-16:00),SELL,198.0,198.86,0.86,0.57,2.28,77,REVERSAL,0.66,0.33,197.43,0,0,0,False
COIN,2026-01-30 09:45:00,MORNING (9:45-10:30),SELL,194.01,194.31,0.3,0.2,9.3,97,REVERSAL,1.23,0.62,193.64,3,3,3,False
COIN,2026-01-30 09:51:00,MORNING (9:45-10:30),SELL,193.45,193.76,0.31,0.2,2.1,80,REVERSAL,0.71,0.35,193.23,0,0,0,False
COIN,2026-01-30 10:18:00,MORNING (9:45-10:30),SELL,193.78,194.01,0.23,0.15,7.39,100,STOP_OUT,0.0,-1.0,193.78,0,0,0,True
COIN,2026-01-30 10:24:00,MORNING (9:45-10:30),BUY,194.32,194.05,0.27,0.18,3.13,97,REVERSAL,0.81,0.41,194.54,5,5,5,False
COIN,2026-01-30 10:30:00,MIDDAY (10:30-15:00),BUY,194.54,194.26,0.28,0.19,3.79,100,REVERSAL,1.14,0.57,194.86,2,2,2,False
COIN,2026-01-30 10:37:00,MIDDAY (10:30-15:00),BUY,195.0,194.73,0.27,0.18,3.94,100,STOP_OUT,0.0,-1.0,195.0,0,0,0,True
COIN,2026-01-30 11:01:00,MIDDAY (10:30-15:00),BUY,195.35,195.15,0.2,0.14,8.61,100,REVERSAL,0.6,0.3,195.47,1,1,1,False
COIN,2026-01-30 11:06:00,MIDDAY (10:30-15:00),BUY,195.63,195.42,0.21,0.14,7.08,100,REVERSAL,1.24,0.62,195.89,1,1,1,False
COIN,2026-01-30 11:33:00,MIDDAY (10:30-15:00),BUY,196.02,195.81,0.21,0.14,6.18,97,REVERSAL,1.29,0.64,196.29,6,6,6,False
COIN,2026-01-30 11:54:00,MIDDAY (10:30-15:00),BUY,196.87,196.5,0.37,0.25,2.9,90,REVERSAL,0.62,0.31,197.1,0,0,0,False
COIN,2026-01-30 12:01:00,MIDDAY (10:30-15:00),BUY,197.31,196.92,0.39,0.26,2.28,70,REVERSAL,1.1,0.55,197.74,2,2,2,False
COIN,2026-01-30 12:19:00,MIDDAY (10:30-15:00),SELL,196.91,197.18,0.27,0.18,3.34,100,STOP_OUT,0.3,-1.0,196.83,1,1,1,True
COIN,2026-01-30 12:20:00,MIDDAY (10:30-15:00),SELL,196.89,197.16,0.27,0.18,2.15,75,STOP_OUT,0.22,-1.0,196.83,0,0,0,True
COIN,2026-01-30 12:36:00,MIDDAY (10:30-15:00),BUY,197.29,197.07,0.22,0.14,3.08,100,STOP_OUT,0.18,-1.0,197.33,1,1,1,True
COIN,2026-01-30 13:25:00,MIDDAY (10:30-15:00),SELL,195.59,196.15,0.56,0.37,3.62,100,REVERSAL,0.82,0.41,195.13,3,3,3,False
COIN,2026-01-30 13:27:00,MIDDAY (10:30-15:00),SELL,195.48,196.02,0.54,0.36,7.77,93,REVERSAL,0.65,0.32,195.13,1,1,1,False
COIN,2026-01-30 14:21:00,MIDDAY (10:30-15:00),BUY,196.11,195.62,0.49,0.33,3.78,93,STOP_OUT,0.29,-1.0,196.25,3,3,3,True
COIN,2026-01-30 14:28:00,MIDDAY (10:30-15:00),BUY,197.26,196.46,0.8,0.53,10.69,97,REVERSAL,1.93,0.96,198.8,0,0,0,False
COIN,2026-01-30 14:29:00,MIDDAY (10:30-15:00),BUY,198.78,197.85,0.93,0.62,4.27,100,STOP_OUT,0.0,-1.0,198.78,0,0,0,True
COIN,2026-01-30 15:08:00,CLOSE (15:00-16:00),BUY,198.04,197.17,0.87,0.58,2.22,75,STOP_OUT,0.0,-1.0,198.04,0,0,0,True
COIN,2026-01-30 15:57:00,CLOSE (15:00-16:00),SELL,196.66,197.26,0.59,0.39,4.12,90,REVERSAL,0.85,0.42,196.15,0,0,0,False
COIN,2026-02-02 09:57:00,MORNING (9:45-10:30),BUY,186.52,186.08,0.44,0.29,4.05,90,REVERSAL,1.09,0.55,187.0,2,2,2,False
COIN,2026-02-02 10:10:00,MORNING (9:45-10:30),SELL,186.18,186.49,0.31,0.21,4.85,97,STOP_OUT,0.0,-1.0,186.18,0,0,0,True
COIN,2026-02-02 10:38:00,MIDDAY (10:30-15:00),SELL,185.88,186.18,0.3,0.2,6.4,100,STOP_OUT,0.03,-1.0,185.87,0,0,0,True
COIN,2026-02-02 10:47:00,MIDDAY (10:30-15:00),SELL,185.71,186.07,0.36,0.24,2.0,80,STOP_OUT,0.03,-1.0,185.7,4,4,4,True
COIN,2026-02-02 11:08:00,MIDDAY (10:30-15:00),BUY,186.37,186.11,0.26,0.17,18.07,95,STOP_OUT,0.19,-1.0,186.42,0,0,0,True
COIN,2026-02-02 12:15:00,MIDDAY (10:30-15:00),BUY,187.33,187.08,0.25,0.17,3.21,97,REVERSAL,0.68,0.34,187.5,0,0,0,False
COIN,2026-02-02 12:16:00,MIDDAY (10:30-15:00),BUY,187.5,187.26,0.24,0.16,16.06,100,REVERSAL,0.92,0.46,187.72,1,1,1,False
COIN,2026-02-02 12:23:00,MIDDAY (10:30-15:00),BUY,188.15,187.88,0.27,0.18,2.03,80,REVERSAL,0.59,0.3,188.31,0,0,0,False
COIN,2026-02-02 12:24:00,MIDDAY (10:30-15:00),BUY,188.29,188.02,0.27,0.18,2.78,90,REVERSAL,0.81,0.41,188.51,0,0,0,False
COIN,2026-02-02 12:52:00,MIDDAY (10:30-15:00),SELL,187.46,187.68,0.22,0.14,4.0,100,STOP_OUT,0.32,-1.0,187.39,5,5,5,True
COIN,2026-02-02 13:33:00,MIDDAY (10:30-15:00),SELL,186.66,187.18,0.52,0.35,2.58,90,STOP_OUT,0.0,-1.0,186.66,0,0,0,True
COIN,2026-02-02 14:00:00,MIDDAY (10:30-15:00),BUY,188.5,188.0,0.5,0.33,3.91,100,STOP_OUT,0.28,-1.0,188.64,0,0,0,True
COIN,2026-02-02 14:31:00,MIDDAY (10:30-15:00),SELL,187.04,188.99,1.95,1.3,2.48,80,REVERSAL,0.58,0.29,185.9,0,0,0,False
COIN,2026-02-03 10:02:00,MORNING (9:45-10:30),BUY,189.94,189.66,0.28,0.19,2.92,90,STOP_OUT,0.25,-1.0,190.01,2,2,2,True
COIN,2026-02-03 10:18:00,MORNING (9:45-10:30),SELL,189.66,189.85,0.19,0.13,5.03,100,REVERSAL,1.11,0.55,189.45,14,14,14,False
COIN,2026-02-03 11:02:00,MIDDAY (10:30-15:00),BUY,192.02,191.54,0.48,0.32,1736.9,100,STOP_OUT,0.0,-1.0,192.02,0,0,0,True
COIN,2026-02-03 11:35:00,MIDDAY (10:30-15:00),SELL,189.66,190.02,0.36,0.24,5.18,100,REVERSAL,0.64,0.32,189.43,0,0,0,False
COIN,2026-02-03 12:00:00,MIDDAY (10:30-15:00),SELL,189.46,189.74,0.28,0.18,3.57,95,REVERSAL,1.0,0.5,189.18,1,1,1,False
COIN,2026-02-03 12:33:00,MIDDAY (10:30-15:00),BUY,189.92,189.76,0.16,0.11,2.58,83,STOP_OUT,0.0,-1.0,189.92,0,0,0,True
COIN,2026-02-03 12:42:00,MIDDAY (10:30-15:00),SELL,189.54,189.73,0.19,0.13,3.24,95,STOP_OUT,0.16,-1.0,189.51,0,0,0,True
COIN,2026-02-03 14:06:00,MIDDAY (10:30-15:00),SELL,188.55,188.92,0.37,0.25,2.49,73,REVERSAL,0.81,0.41,188.25,10,10,10,False
COIN,2026-02-03 14:30:00,MIDDAY (10:30-15:00),SELL,187.16,187.94,0.78,0.52,117.94,100,REVERSAL,0.83,0.42,186.51,0,0,0,False
COIN,2026-02-03 14:32:00,MIDDAY (10:30-15:00),SELL,185.79,186.81,1.02,0.68,2.88,87,STOP_OUT,0.0,-1.0,185.79,0,0,0,True
COIN,2026-02-03 14:38:00,MIDDAY (10:30-15:00),SELL,184.14,185.76,1.62,1.08,2.9,90,REVERSAL,0.52,0.26,183.3,2,2,2,False
COIN,2026-02-03 15:26:00,CLOSE (15:00-16:00),BUY,184.32,183.47,0.85,0.57,2.41,80,STOP_OUT,0.21,-1.0,184.5,4,4,4,True
COIN,2026-02-04 10:57:00,MIDDAY (10:30-15:00),BUY,180.18,179.97,0.21,0.14,6.47,100,STOP_OUT,0.0,-1.0,180.18,0,0,0,True
COIN,2026-02-04 11:12:00,MIDDAY (10:30-15:00),SELL,179.01,179.34,0.33,0.22,5.25,100,REVERSAL,0.61,0.3,178.81,0,0,0,False
COIN,2026-02-04 11:13:00,MIDDAY (10:30-15:00),SELL,178.9,179.24,0.34,0.23,7.2,90,STOP_OUT,0.0,-1.0,178.9,0,0,0,True
COIN,2026-02-04 12:36:00,MIDDAY (10:30-15:00),BUY,179.15,178.94,0.21,0.14,16.73,100,STOP_OUT,0.29,-1.0,179.21,0,0,0,True
COIN,2026-02-04 12:46:00,MIDDAY (10:30-15:00),BUY,179.11,178.9,0.21,0.14,7.0,100,STOP_OUT,0.38,-1.0,179.19,8,8,8,True
COIN,2026-02-04 12:55:00,MIDDAY (10:30-15:00),BUY,179.19,179.06,0.13,0.09,4.36,100,STOP_OUT,0.0,-1.0,179.19,0,0,0,True
COIN,2026-02-04 13:00:00,MIDDAY (10:30-15:00),SELL,178.8,179.1,0.3,0.2,106.54,95,STOP_OUT,0.0,-1.0,178.8,0,0,0,True
COIN,2026-02-04 13:19:00,MIDDAY (10:30-15:00),SELL,177.93,178.49,0.56,0.37,2.34,80,REVERSAL,0.77,0.38,177.5,3,3,3,False
COIN,2026-02-04 13:34:00,MIDDAY (10:30-15:00),SELL,177.49,178.15,0.66,0.44,3.51,90,REVERSAL,0.74,0.37,177.0,0,0,0,False
COIN,2026-02-04 13:48:00,MIDDAY (10:30-15:00),SELL,176.04,176.81,0.77,0.51,2.1,75,STOP_OUT,0.3,-1.0,175.81,1,1,1,True
COIN,2026-02-04 14:30:00,MIDDAY (10:30-15:00),SELL,174.77,175.79,1.02,0.68,110.68,97,REVERSAL,0.6,0.3,174.16,1,1,1,False
COIN,2026-02-04 15:23:00,CLOSE (15:00-16:00),BUY,173.35,172.17,1.18,0.79,9.7,100,REVERSAL,0.81,0.41,174.31,2,2,2,False
COIN,2026-02-05 10:06:00,MORNING (9:45-10:30),SELL,165.76,166.02,0.26,0.18,5.32,100,REVERSAL,1.0,0.5,165.5,0,0,0,False
COIN,2026-02-05 10:08:00,MORNING (9:45-10:30),SELL,165.64,165.95,0.31,0.2,4.66,90,STOP_OUT,0.13,-1.0,165.6,0,0,0,True
COIN,2026-02-05 10:35:00,MIDDAY (10:30-15:00),SELL,166.54,166.81,0.27,0.18,7.71,90,STOP_OUT,0.0,-1.0,166.54,0,0,0,True
COIN,2026-02-05 10:37:00,MIDDAY (10:30-15:00),SELL,166.09,166.41,0.32,0.21,9.84,95,REVERSAL,0.69,0.34,165.87,2,2,3,False
COIN,2026-02-05 10:51:00,MIDDAY (10:30-15:00),SELL,165.39,165.71,0.32,0.22,6.85,90,REVERSAL,0.69,0.34,165.17,0,0,0,False
COIN,2026-02-05 10:52:00,MIDDAY (10:30-15:00),SELL,165.2,165.46,0.26,0.17,8.83,100,REVERSAL,0.77,0.38,165.0,1,1,1,False
COIN,2026-02-05 11:22:00,MIDDAY (10:30-15:00),SELL,164.43,164.72,0.29,0.19,3.1,93,REVERSAL,1.14,0.57,164.1,1,1,1,False
COIN,2026-02-05 11:24:00,MIDDAY (10:30-15:00),SELL,164.2,164.52,0.32,0.21,3.44,97,REVERSAL,1.41,0.7,163.75,0,0,0,False
COIN,2026-02-05 11:25:00,MIDDAY (10:30-15:00),SELL,163.91,164.26,0.35,0.23,5.23,90,REVERSAL,1.46,0.73,163.4,1,1,1,False
COIN,2026-02-05 11:31:00,MIDDAY (10:30-15:00),SELL,163.03,163.51,0.48,0.32,2.49,77,REVERSAL,1.54,0.77,162.29,0,0,0,False
COIN,2026-02-05 11:32:00,MIDDAY (10:30-15:00),SELL,162.48,163.01,0.53,0.36,2.04,77,STOP_OUT,0.15,-1.0,162.4,0,0,0,True
COIN,2026-02-05 11:54:00,MIDDAY (10:30-15:00),SELL,162.95,163.4,0.45,0.3,11.23,90,STOP_OUT,0.11,-1.0,162.9,0,0,0,True
COIN,2026-02-05 12:16:00,MIDDAY (10:30-15:00),SELL,162.29,162.82,0.53,0.35,2.46,80,REVERSAL,0.53,0.26,162.01,1,1,1,False
COIN,2026-02-05 12:46:00,MIDDAY (10:30-15:00),SELL,160.04,160.66,0.62,0.41,2.33,70,STOP_OUT,0.0,-1.0,160.04,0,0,0,True
